"_id",count,place.0.name,place.0.place_type,place.0.bounding_box.coordinates.0.0.0,place.0.bounding_box.coordinates.0.0.1,place.0.bounding_box.coordinates.0.1.0,place.0.bounding_box.coordinates.0.1.1,place.0.bounding_box.coordinates.0.2.0,place.0.bounding_box.coordinates.0.2.1,place.0.bounding_box.coordinates.0.3.0,place.0.bounding_box.coordinates.0.3.1,place.0.bounding_box.type
01a9a39529b27f36,20834,"Manhattan, NY",city,-74.026675,40.683935,-74.026675,40.877483,-73.910408,40.877483,-73.910408,40.683935,Polygon
dd9c503d6c35364b,8344,"Pensilvania, USA",admin,-80.519851,39.719801,-80.519851,42.516072,-74.689517,42.516072,-74.689517,39.719801,Polygon
011add077f4d2da3,7574,"Brooklyn, NY",city,-74.041878,40.570842,-74.041878,40.739434,-73.855673,40.739434,-73.855673,40.570842,Polygon
e4a0d228eb6be76b,6567,"Philadelphia, PA",city,-75.280284,39.871811,-75.280284,40.13792,-74.955712,40.13792,-74.955712,39.871811,Polygon
94965b2c45386f87,6175,"Nova Iorque, USA",admin,-79.76259,40.477383,-79.76259,45.015851,-71.777492,45.015851,-71.777492,40.477383,Polygon
00c39537733fa112,5272,"Queens, NY",city,-73.962582,40.541722,-73.962582,40.800037,-73.699793,40.800037,-73.699793,40.541722,Polygon
002e24c6736f069d,2616,"Bronx, NY",city,-73.933612,40.785365,-73.933612,40.91533,-73.765271,40.91533,-73.765271,40.785365,Polygon
65b4760a2b411e11,2290,"New Jersey, USA",admin,-75.563587,38.788657,-75.563587,41.357424,-73.88506,41.357424,-73.88506,38.788657,Polygon
3f5897b87d2bf56c,1761,"Delaware, USA",admin,-75.788756,38.45104,-75.788756,39.839007,-74.984165,39.839007,-74.984165,38.45104,Polygon
cd450c94084cbf9b,1752,"Massachusetts, USA",admin,-73.508143,41.187054,-73.508143,42.886824,-69.858861,42.886824,-69.858861,41.187054,Polygon
67b98f17fdcf20be,1650,"Boston, MA",city,-71.191421,42.227797,-71.191421,42.399542,-70.986004,42.399542,-70.986004,42.227797,Polygon
fa3435044b52ecc7,1203,"Newark, NJ",city,-74.25136,40.679997,-74.25136,40.788991,-74.118336,40.788991,-74.118336,40.679997,Polygon
00c55f041e27dc51,1145,"Staten Island, NY",city,-74.255641,40.495865,-74.255641,40.648887,-74.052253,40.648887,-74.052253,40.495865,Polygon
dea1eac2d7ef8878,1126,"Maryland, USA",admin,-79.487651,37.886607,-79.487651,39.723622,-74.986286,39.723622,-74.986286,37.886607,Polygon
e86b380cfefcced5,1126,"Connecticut, USA",admin,-73.727776,40.950918,-73.727776,42.050588,-71.786994,42.050588,-71.786994,40.950918,Polygon
b046074b1030a44d,978,"Jersey City, NJ",city,-74.107995,40.666879,-74.107995,40.769124,-74.025331,40.769124,-74.025331,40.666879,Polygon
27485069891a7938,794,"New York, NY",admin,-74.255641,40.495865,-74.255641,40.91533,-73.699793,40.91533,-73.699793,40.495865,Polygon
3376992a082d67c7,737,Canadá,country,-141.561094,41.676329,-141.561094,89.9999,-51.053519,89.9999,-51.053519,41.676329,Polygon
b87b05856ab8dbd8,461,"Yonkers, NY",city,-73.911271,40.900789,-73.911271,40.988346,-73.810443,40.988346,-73.810443,40.900789,Polygon
61c225139f635563,454,"Hartford, CT",city,-72.718386,41.723759,-72.718386,41.807475,-72.643547,41.807475,-72.643547,41.723759,Polygon
23a06e5cc6d83009,428,"Paterson, NJ",city,-74.205822,40.888642,-74.205822,40.941452,-74.129793,40.941452,-74.129793,40.888642,Polygon
94542c3c348faf28,361,"Edison, NJ",city,-74.439943,40.47205,-74.439943,40.605523,-74.316053,40.605523,-74.316053,40.47205,Polygon
b74cebcb62a1a686,355,"Elizabeth, NJ",city,-74.254211,40.634285,-74.254211,40.690673,-74.138838,40.690673,-74.138838,40.634285,Polygon
e9143a85705b4d40,345,"Hoboken, NJ",city,-74.044085,40.7336,-74.044085,40.759159,-74.020431,40.759159,-74.020431,40.7336,Polygon
7714f2c70ed66321,340,"Bridgeport, CT",city,-73.244348,41.141738,-73.244348,41.229611,-73.153889,41.229611,-73.153889,41.141738,Polygon
795003fb11ee9829,314,"New Haven, CT",city,-72.998069,41.246404,-72.998069,41.350384,-72.860248,41.350384,-72.860248,41.246404,Polygon
468bfe7c705fbc37,292,"Stamford, CT",city,-73.606436,41.016898,-73.606436,41.179771,-73.501758,41.179771,-73.501758,41.016898,Polygon
f9a4ed4d94a9b93f,289,"Waterbury, CT",city,-73.093845,41.513971,-73.093845,41.619186,-72.950371,41.619186,-72.950371,41.513971,Polygon
01205ca7701fe20e,270,"Fairfield, CT",city,-73.338573,41.117308,-73.338573,41.231989,-73.21772,41.231989,-73.21772,41.117308,Polygon
463f5d9615d7d1be,243,"Maine, USA",admin,-71.084335,42.917127,-71.084335,47.459687,-66.885075,47.459687,-66.885075,42.917127,Polygon
5a700e3c73cbf9b9,239,"Wayne, NJ",city,-74.289406,40.88257,-74.289406,41.014136,-74.195413,41.014136,-74.195413,40.88257,Polygon
d1871b0189c27a21,232,"Warwick, RI",city,-71.518925,41.629501,-71.518925,41.76838,-71.354415,41.76838,-71.354415,41.629501,Polygon
74767081120f9b42,220,"Trenton, NJ",city,-74.817535,40.183967,-74.817535,40.248298,-74.729138,40.248298,-74.729138,40.183967,Polygon
5635c19c2b5078d1,219,"Virginia, USA",admin,-83.67529,36.540739,-83.67529,39.466012,-75.16644,39.466012,-75.16644,36.540739,Polygon
015e664c48444066,218,"Milford, CT",city,-73.117153,41.171997,-73.117153,41.276059,-72.990337,41.276059,-72.990337,41.171997,Polygon
e4faa50d904ab815,211,"Union, NJ",city,-74.312288,40.670152,-74.312288,40.722201,-74.222196,40.722201,-74.222196,40.670152,Polygon
51b45b88191c1a6e,203,"Little Falls, NJ",city,-74.25475,40.859529,-74.25475,40.892625,-74.190735,40.892625,-74.190735,40.859529,Polygon
0427846a106c0bd9,197,"East Garden City, NY",city,-73.617232,40.712873,-73.617232,40.747586,-73.580488,40.747586,-73.580488,40.712873,Polygon
dc4ad595a56393ac,193,"Bloomfield, NJ",city,-74.211974,40.76822,-74.211974,40.848801,-74.162635,40.848801,-74.162635,40.76822,Polygon
11cdb607ab2f17bb,193,"New Rochelle, NY",city,-73.807197,40.881294,-73.807197,40.988329,-73.755414,40.988329,-73.755414,40.881294,Polygon
226b21641df42460,190,"New Hampshire, USA",admin,-72.557247,42.696984,-72.557247,45.305476,-70.575095,45.305476,-70.575095,42.696984,Polygon
bceb8153865c4a49,190,"Montclair, NJ",city,-74.237314,40.788029,-74.237314,40.86178,-74.182684,40.86178,-74.182684,40.788029,Polygon
1cfa9ac27a1e93bd,188,"Norwalk, CT",city,-73.502636,41.055206,-73.502636,41.257357,-73.379243,41.257357,-73.379243,41.055206,Polygon
a5b6bdd8008412b1,188,"Danbury, CT",city,-73.545122,41.352784,-73.545122,41.463455,-73.400835,41.463455,-73.400835,41.352784,Polygon
28db2dbc4240f0b2,182,"Worcester, MA",city,-71.893265,42.210065,-71.893265,42.341455,-71.731611,42.341455,-71.731611,42.210065,Polygon
a64b09ad02cb5c61,179,"Hackensack, NJ",city,-74.06836,40.858471,-74.06836,40.913461,-74.024444,40.913461,-74.024444,40.858471,Polygon
f97108ab3c4a42ed,178,"White Plains, NY",city,-73.78995,40.982445,-73.78995,41.069964,-73.719524,41.069964,-73.719524,40.982445,Polygon
00ca6959663f6d44,177,"North Bergen, NJ",city,-74.057043,40.757384,-74.057043,40.823639,-73.991972,40.823639,-73.991972,40.757384,Polygon
6e9c054da607b539,175,"New London, CT",city,-72.12852,41.304762,-72.12852,41.385244,-72.087716,41.385244,-72.087716,41.304762,Polygon
54719aecdeecbbe8,174,"Morristown, NJ",city,-74.538171,40.738577,-74.538171,40.833325,-74.432155,40.833325,-74.432155,40.738577,Polygon
6d50765616ee2e60,173,"Rhode Island, USA",admin,-71.907259,41.095834,-71.907259,42.018808,-71.088567,42.018808,-71.088567,41.095834,Polygon
80831222cf5dd7ba,169,"Shelton, CT",city,-73.204315,41.255518,-73.204315,41.376652,-73.066037,41.376652,-73.066037,41.255518,Polygon
7356b662670b2c31,169,"Clifton, NJ",city,-74.197728,40.82028,-74.197728,40.899384,-74.118533,40.899384,-74.118533,40.82028,Polygon
4b6a1f748c5219fa,163,"Paramus, NJ",city,-74.101395,40.908544,-74.101395,40.980598,-74.038944,40.980598,-74.038944,40.908544,Polygon
3d3c56338b6a3b4a,163,"Bayonne, NJ",city,-74.146932,40.643773,-74.146932,40.697794,-74.0658,40.697794,-74.0658,40.643773,Polygon
f1d134c7fd204d74,148,"Manchester, CT",city,-72.583489,41.733619,-72.583489,41.820226,-72.465121,41.820226,-72.465121,41.733619,Polygon
9aa25269f04766ab,148,"Vermont, USA",admin,-73.437741,42.726853,-73.437741,45.01666,-71.464604,45.01666,-71.464604,42.726853,Polygon
8193d87541f11dfb,147,"Cambridge, MA",city,-71.160356,42.352429,-71.160356,42.403966,-71.064398,42.403966,-71.064398,42.352429,Polygon
000086513b2042b6,146,"Southington, CT",city,-72.944738,41.544766,-72.944738,41.653245,-72.818407,41.653245,-72.818407,41.544766,Polygon
259d4fab72f5d95c,145,"Toms River, NJ",city,-74.269909,39.942803,-74.269909,40.059877,-74.10616,40.059877,-74.10616,39.942803,Polygon
d6539f049c4d05e8,141,"Lowell, MA",city,-71.382444,42.605989,-71.382444,42.666507,-71.271272,42.666507,-71.271272,42.605989,Polygon
01a0aa02181f66f1,141,"Piscataway, NJ",city,-74.524236,40.506013,-74.524236,40.597526,-74.40873,40.597526,-74.40873,40.506013,Polygon
1bcca4fea94a9c6e,141,"East Brunswick, NJ",city,-74.497788,40.371099,-74.497788,40.487356,-74.340874,40.487356,-74.340874,40.371099,Polygon
c47efae2a73aef75,139,"New Brunswick, NJ",city,-74.489529,40.467252,-74.489529,40.509138,-74.39268,40.509138,-74.39268,40.467252,Polygon
7329ff8dbdf5bc00,135,"South Orange, NJ",city,-74.283246,40.735693,-74.283246,40.762275,-74.234001,40.762275,-74.234001,40.735693,Polygon
a0399dae44255711,134,"East Hartford, CT",city,-72.664588,41.723462,-72.664588,41.800665,-72.571492,41.800665,-72.571492,41.723462,Polygon
0036534d6f287a14,134,"Blackwood, NJ",city,-75.088811,39.726424,-75.088811,39.852636,-74.968468,39.852636,-74.968468,39.726424,Polygon
00ca00906ca4c6d4,126,"Bensalem, PA",city,-74.994551,40.048711,-74.994551,40.155775,-74.898263,40.155775,-74.898263,40.048711,Polygon
8279f00eacbd9f3b,117,"Teaneck, NJ",city,-74.036896,40.859865,-74.036896,40.917057,-73.987236,40.917057,-73.987236,40.859865,Polygon
b8d145028b2571ac,116,"Linden, NJ",city,-74.290477,40.593604,-74.290477,40.654943,-74.200434,40.654943,-74.200434,40.593604,Polygon
4015afc69a8a8506,114,"Cranston, RI",city,-71.550463,41.730422,-71.550463,41.807454,-71.377473,41.807454,-71.377473,41.730422,Polygon
f080a098cad5b04d,110,"New Britain, CT",city,-72.826538,41.643749,-72.826538,41.715995,-72.748011,41.715995,-72.748011,41.643749,Polygon
acbf38761374d732,110,"Middletown, NY",city,-74.461178,41.393907,-74.461178,41.474306,-74.374751,41.474306,-74.374751,41.393907,Polygon
926fea31818e07d2,110,"Irvington, NJ",city,-74.256053,40.708063,-74.256053,40.743324,-74.209516,40.743324,-74.209516,40.708063,Polygon
c5e2e95296cb121d,108,"Secaucus, NJ",city,-74.093886,40.750391,-74.093886,40.806587,-74.033688,40.806587,-74.033688,40.750391,Polygon
ca059e12283afa1e,108,"Norwich, CT",city,-72.175195,41.490724,-72.175195,41.607853,-72.030241,41.607853,-72.030241,41.490724,Polygon
9133850ec8827e0a,107,"Stratford, CT",city,-73.164245,41.147132,-73.164245,41.268524,-73.088173,41.268524,-73.088173,41.147132,Polygon
485ebc6dbebdbf32,107,"West Hartford, CT",city,-72.786564,41.717959,-72.786564,41.806675,-72.713899,41.806675,-72.713899,41.717959,Polygon
858cec499f8adba6,105,"East Orange, NJ",city,-74.238236,40.745103,-74.238236,40.788099,-74.190042,40.788099,-74.190042,40.745103,Polygon
77ed64eec363b46c,104,"Highland Park, NJ",city,-74.446897,40.488049,-74.446897,40.514422,-74.410916,40.514422,-74.410916,40.488049,Polygon
ae845a49091f2727,103,"Somerville, MA",city,-71.134552,42.372753,-71.134552,42.418052,-71.072892,42.418052,-71.072892,42.372753,Polygon
96ddfc4bf2f1a80c,103,"West Orange, NJ",city,-74.305052,40.756372,-74.305052,40.826347,-74.220928,40.826347,-74.220928,40.756372,Polygon
7c09539af94ab80b,101,"Sayreville, NJ",city,-74.385802,40.441457,-74.385802,40.509016,-74.258203,40.509016,-74.258203,40.441457,Polygon
4d083cc896344b18,100,"Financial District, Manhattan",neighborhood,-74.017681,40.699759,-74.017681,40.717256,-74.001994,40.717256,-74.001994,40.699759,Polygon
dc482d90e88b4cc7,100,"North Haven, CT",city,-72.907963,41.332539,-72.907963,41.434448,-72.728027,41.434448,-72.728027,41.332539,Polygon
d5140ca0d08eadc7,100,"Kearny, NJ",city,-74.164089,40.717135,-74.164089,40.786287,-74.076066,40.786287,-74.076066,40.717135,Polygon
008d3fb17b92f969,100,"Coventry, RI",city,-71.671381,41.649515,-71.671381,41.730159,-71.53214,41.730159,-71.53214,41.649515,Polygon
65e3a577f1940550,99,"Englewood, NJ",city,-73.994557,40.865695,-73.994557,40.913406,-73.949202,40.913406,-73.949202,40.865695,Polygon
ecc2e1285c7d074f,98,"Vineland, NJ",city,-75.076284,39.401507,-75.076284,39.568715,-74.945245,39.568715,-74.945245,39.401507,Polygon
44453d2ae8e47fd5,97,"Mount Vernon, NY",city,-73.853645,40.889695,-73.853645,40.935303,-73.805123,40.935303,-73.805123,40.889695,Polygon
7ad0e3081108f4ba,95,"Atlantic City, NJ",city,-74.467407,39.342291,-74.467407,39.386729,-74.40702,39.386729,-74.40702,39.342291,Polygon
01c3ab0d7323b99b,93,"Cardiff, NJ",city,-74.673735,39.3352,-74.673735,39.44434,-74.550754,39.44434,-74.550754,39.3352,Polygon
016ee40b5590c45a,91,"Hamden, CT",city,-72.968693,41.327184,-72.968693,41.459756,-72.87314,41.459756,-72.87314,41.327184,Polygon
34b5e468ea4e8110,90,"Portland, ME",city,-70.346323,43.640514,-70.346323,43.75186,-70.238767,43.75186,-70.238767,43.640514,Polygon
00efea4f0eed2bc6,90,"Harrison, NY",city,-73.753788,40.959134,-73.753788,41.079457,-73.684613,41.079457,-73.684613,40.959134,Polygon
25d1ef4322ba8e3c,89,"Rutherford, NJ",city,-74.123761,40.787228,-74.123761,40.846492,-74.082294,40.846492,-74.082294,40.787228,Polygon
6813a7d84bf141d5,87,"Perth Amboy, NJ",city,-74.292392,40.499466,-74.292392,40.543459,-74.250015,40.543459,-74.250015,40.499466,Polygon
364a45c10832ed51,87,"Levittown, NY",city,-73.545679,40.699993,-73.545679,40.74357,-73.484061,40.74357,-73.484061,40.699993,Polygon
011aa5eb3af13fab,87,"North Brunswick, NJ",city,-74.531546,40.412637,-74.531546,40.478772,-74.414588,40.478772,-74.414588,40.412637,Polygon
90eed94925e42147,87,"Salem, MA",city,-70.950694,42.48393,-70.950694,42.546174,-70.864351,42.546174,-70.864351,42.48393,Polygon
04cd3cb46669a6c5,86,"Trumbull, CT",city,-73.275103,41.220538,-73.275103,41.299356,-73.140573,41.299356,-73.140573,41.220538,Polygon
b46619b2722d9703,86,"Union City, NJ",city,-74.045819,40.750571,-74.045819,40.782669,-74.014815,40.782669,-74.014815,40.750571,Polygon
01584ae34a2fc8c9,85,"Farmington, CT",city,-72.909856,41.686204,-72.909856,41.776259,-72.761312,41.776259,-72.761312,41.686204,Polygon
5e6cc87c609e3a59,83,"Manchester, NH",city,-71.512722,42.890919,-71.512722,43.051479,-71.375439,43.051479,-71.375439,42.890919,Polygon
223bb92875fd221a,83,"Westport, CT",city,-73.388984,41.094742,-73.388984,41.194542,-73.296065,41.194542,-73.296065,41.094742,Polygon
dd5e0979537f80a0,82,"Ewing, NJ",city,-74.866706,40.232859,-74.866706,40.309227,-74.749545,40.309227,-74.749545,40.232859,Polygon
1935ab8020a2553b,81,"Millburn, NJ",city,-74.372452,40.713302,-74.372452,40.76105,-74.284841,40.76105,-74.284841,40.713302,Polygon
9f23cc99c0ba48db,80,"Melville, NY",city,-73.448769,40.751317,-73.448769,40.815432,-73.368128,40.815432,-73.368128,40.751317,Polygon
013626d32a564272,79,"Windsor, CT",city,-72.742942,41.801399,-72.742942,41.926746,-72.624711,41.926746,-72.624711,41.801399,Polygon
8479859139338fb7,79,"West New York, NJ",city,-74.023591,40.778186,-74.023591,40.796544,-73.99818,40.796544,-73.99818,40.778186,Polygon
000829b517fc66b2,77,"Mamaroneck, NY",city,-73.772692,40.919044,-73.772692,40.982365,-73.713636,40.982365,-73.713636,40.919044,Polygon
13f1b1eadfb47f9b,76,"Brookline, MA",city,-71.178586,42.29466,-71.178586,42.351818,-71.105725,42.351818,-71.105725,42.29466,Polygon
cd13d7c07e4e78e7,76,"Lodi, NJ",city,-74.098661,40.861503,-74.098661,40.895055,-74.064317,40.895055,-74.064317,40.861503,Polygon
2b622acc57380b8e,75,"Springfield, PA",city,-75.367258,39.886766,-75.367258,39.954944,-75.307729,39.954944,-75.307729,39.886766,Polygon
c735e25ad03113d5,75,"Plainfield, NJ",city,-74.463243,40.594821,-74.463243,40.64434,-74.382785,40.64434,-74.382785,40.594821,Polygon
014af7545dd54df8,75,"Turnersville, NJ",city,-75.130194,39.698642,-75.130194,39.804669,-75.015244,39.804669,-75.015244,39.698642,Polygon
c783883e2edd7454,74,"West Haven, CT",city,-72.994697,41.233074,-72.994697,41.313267,-72.919497,41.313267,-72.919497,41.233074,Polygon
4788f93db732fe58,74,"Saddle Brook, NJ",city,-74.113318,40.884443,-74.113318,40.921076,-74.078781,40.921076,-74.078781,40.884443,Polygon
00e9fdb86937d914,74,"Williamstown, NJ",city,-75.030494,39.667021,-75.030494,39.754966,-74.939658,39.754966,-74.939658,39.667021,Polygon
0051d76b1627f404,74,"Cherry Hill, NJ",city,-75.066178,39.915333,-75.066178,39.946809,-75.013523,39.946809,-75.013523,39.915333,Polygon
01476f41278c3cd7,73,"Parsippany, NJ",city,-74.483462,40.827956,-74.483462,40.885137,-74.399375,40.885137,-74.399375,40.827956,Polygon
609b31e0a50b4474,72,"Fort Lee, NJ",city,-73.991203,40.827763,-73.991203,40.868904,-73.953707,40.868904,-73.953707,40.827763,Polygon
789a596e07b40baf,72,"Summit, NJ",city,-74.402023,40.685322,-74.402023,40.739209,-74.330621,40.739209,-74.330621,40.685322,Polygon
5c7686d4c90a9bb0,70,"Freeport, NY",city,-73.603756,40.624428,-73.603756,40.673546,-73.564775,40.673546,-73.564775,40.624428,Polygon
00278f1677a13e8d,69,"Latham, NY",city,-73.832933,42.676375,-73.832933,42.801868,-73.694717,42.801868,-73.694717,42.676375,Polygon
005bdbe763d96c1d,69,"Greenwich, CT",city,-73.710304,41.00137,-73.710304,41.099064,-73.568516,41.099064,-73.568516,41.00137,Polygon
9d22866e11c9b6b7,69,"Rahway, NJ",city,-74.305281,40.592141,-74.305281,40.627526,-74.255435,40.627526,-74.255435,40.592141,Polygon
01b828da4311466f,69,"Croton-on-Hudson, NY",city,-73.946553,41.168161,-73.946553,41.334491,-73.847928,41.334491,-73.847928,41.168161,Polygon
09ed833e6b8f664f,69,"Wallingford, CT",city,-72.88753,41.396625,-72.88753,41.516538,-72.746075,41.516538,-72.746075,41.396625,Polygon
00504a961360c1a2,68,"Hazlet, NJ",city,-74.212164,40.405023,-74.212164,40.448458,-74.131258,40.448458,-74.131258,40.405023,Polygon
0b54403ae9948a6c,68,"Burlington, NJ",city,-74.89812,40.024738,-74.89812,40.116498,-74.797662,40.116498,-74.797662,40.024738,Polygon
c833fbabba6fe48e,66,"Princeton, NJ",city,-74.710297,40.32495,-74.710297,40.37435,-74.619759,40.37435,-74.619759,40.32495,Polygon
777dd5b3b30a625e,65,"Westfield, NJ",city,-74.379383,40.624437,-74.379383,40.682332,-74.313149,40.682332,-74.313149,40.624437,Polygon
10d2f6857b8ac152,64,"Hempstead, NY",city,-73.643328,40.684538,-73.643328,40.72134,-73.598486,40.72134,-73.598486,40.684538,Polygon
1e87657b94063b58,63,"Nutley, NJ",city,-74.183959,40.805693,-74.183959,40.837879,-74.130568,40.837879,-74.130568,40.805693,Polygon
97e1b68100f6629d,63,"Long Branch, NJ",city,-74.012435,40.260557,-74.012435,40.328156,-73.974657,40.328156,-73.974657,40.260557,Polygon
7466cbad7a909d94,63,Philadelphia PA,admin,-76.353366,38.93111,-76.353366,40.968302,-74.076743,40.968302,-74.076743,38.93111,Polygon
eae37a5f578d9179,63,"Old Bridge, NJ",city,-74.383156,40.318344,-74.383156,40.450778,-74.246891,40.450778,-74.246891,40.318344,Polygon
559cf1d51980ff42,62,"Orange, NJ",city,-74.255395,40.752105,-74.255395,40.789858,-74.218098,40.789858,-74.218098,40.752105,Polygon
860637a8dc169e00,61,"Marlton, NJ",city,-74.957163,39.855644,-74.957163,39.919853,-74.862132,39.919853,-74.862132,39.855644,Polygon
005d61b22f3d85eb,61,"Mount Laurel, NJ",city,-74.944226,39.916215,-74.944226,40.000326,-74.848485,40.000326,-74.848485,39.916215,Polygon
01a04a3016dfccf7,61,"Waterford, CT",city,-72.1932,41.298815,-72.1932,41.427013,-72.095363,41.427013,-72.095363,41.298815,Polygon
f89051370206c434,61,"Pennsauken, NJ",city,-75.090154,39.92415,-75.090154,39.996337,-75.010019,39.996337,-75.010019,39.92415,Polygon
000c7ae04f0a875b,61,"Plainville, CT",city,-72.892836,41.649293,-72.892836,41.698063,-72.815501,41.698063,-72.815501,41.649293,Polygon
812a6cfdd31b4a5f,60,"Iselin, NJ",city,-74.337166,40.553141,-74.337166,40.585914,-74.292843,40.585914,-74.292843,40.553141,Polygon
012c2b170b251774,59,"Princeton North, NJ",city,-74.697861,40.352614,-74.697861,40.393136,-74.620837,40.393136,-74.620837,40.352614,Polygon
b5b8c8c3b9775063,59,"Meriden, CT",city,-72.859208,41.495568,-72.859208,41.578899,-72.744752,41.578899,-72.744752,41.495568,Polygon
24661d47b426cdac,59,"Livingston, NJ",city,-74.377326,40.75774,-74.377326,40.818383,-74.280592,40.818383,-74.280592,40.75774,Polygon
0036350a1b2393c3,58,"Princeton Junction, NJ",city,-74.678738,40.258525,-74.678738,40.343354,-74.566857,40.343354,-74.566857,40.258525,Polygon
22bb8afe3a5531fd,58,"Passaic, NJ",city,-74.146675,40.834409,-74.146675,40.876612,-74.107319,40.876612,-74.107319,40.834409,Polygon
00ead31815b6e5c1,57,"Durham, NH",city,-70.967789,43.110605,-70.967789,43.162719,-70.889686,43.162719,-70.889686,43.110605,Polygon
1003249160eed834,56,"Dover, NJ",city,-74.578386,40.872575,-74.578386,40.912508,-74.533707,40.912508,-74.533707,40.872575,Polygon
007f7e0455964ae8,56,"Newtown, CT",city,-73.378968,41.336643,-73.378968,41.474859,-73.203181,41.474859,-73.203181,41.336643,Polygon
0633ab4aa27b0bf7,55,"Waltham, MA",city,-71.289902,42.352885,-71.289902,42.436021,-71.194241,42.436021,-71.194241,42.352885,Polygon
37d3d85288d83e69,55,"Huntington Station, NY",city,-73.432183,40.828166,-73.432183,40.866629,-73.370619,40.866629,-73.370619,40.828166,Polygon
07d9e39ae4885000,54,United Nations,poi,-73.968673,40.749224,-73.968673,40.749224,-73.968673,40.749224,-73.968673,40.749224,Polygon
49cb377fd22f19fe,54,"Wantagh, NY",city,-73.526142,40.640135,-73.526142,40.693835,-73.493782,40.693835,-73.493782,40.640135,Polygon
2c440fa845f602fa,54,"Cheshire, CT",city,-72.948301,41.452735,-72.948301,41.563837,-72.846378,41.563837,-72.846378,41.452735,Polygon
b76630ca2b2c4158,53,"Newton, MA",city,-71.270426,42.283041,-71.270426,42.367744,-71.156939,42.367744,-71.156939,42.283041,Polygon
01bb5d775f6ebee3,53,"West Freehold, NJ",city,-74.332704,40.18095,-74.332704,40.252228,-74.24345,40.252228,-74.24345,40.18095,Polygon
8c814b789b5f7574,53,"Middletown, CT",city,-72.752943,41.494706,-72.752943,41.604104,-72.58268,41.604104,-72.58268,41.494706,Polygon
7948fec74f58e8cd,52,"Quincy, MA",city,-71.093301,42.204294,-71.093301,42.307954,-70.949379,42.307954,-70.949379,42.204294,Polygon
00e3a4ae2ccf6ada,52,"New Canaan, CT",city,-73.5537,41.11369,-73.5537,41.211627,-73.448929,41.211627,-73.448929,41.11369,Polygon
c4dab45ef7581417,52,"Glen Ridge, NJ",city,-74.218378,40.78572,-74.218378,40.829007,-74.191401,40.829007,-74.191401,40.78572,Polygon
01b109414d4dbc71,52,"Wall, NJ",city,-74.140097,40.098449,-74.140097,40.234362,-74.034044,40.234362,-74.034044,40.098449,Polygon
4e873217de913edf,52,"Bethel, CT",city,-73.445754,41.310356,-73.445754,41.428451,-73.341668,41.428451,-73.341668,41.310356,Polygon
8da7a05f8a865e05,52,"Garden City, NY",city,-73.682722,40.707292,-73.682722,40.742953,-73.608713,40.742953,-73.608713,40.707292,Polygon
71177291f1601de3,51,"Carteret, NJ",city,-74.254762,40.559086,-74.254762,40.603565,-74.206263,40.603565,-74.206263,40.559086,Polygon
44a9bb088515255e,51,"South River, NJ",city,-74.40347,40.428934,-74.40347,40.463877,-74.354332,40.463877,-74.354332,40.428934,Polygon
d9da081322efe6e7,51,"Fair Lawn, NJ",city,-74.148182,40.917486,-74.148182,40.955019,-74.089421,40.955019,-74.089421,40.917486,Polygon
51cc4a7155935af2,51,"Troy, NY",city,-73.724998,42.660879,-73.724998,42.795001,-73.649201,42.795001,-73.649201,42.660879,Polygon
0102611f55c5f14b,51,"Middletown, NJ",city,-74.147217,40.324956,-74.147217,40.435478,-74.016276,40.435478,-74.016276,40.324956,Polygon
a227c629b631eea2,51,"Belleville, NJ",city,-74.186781,40.774445,-74.186781,40.809762,-74.138536,40.809762,-74.138536,40.774445,Polygon
4eb16cb0a07b90b7,50,"West Warwick, RI",city,-71.534441,41.661662,-71.534441,41.731775,-71.483383,41.731775,-71.483383,41.661662,Polygon
01e766090e81ec56,50,"Greenburgh, NY",city,-73.8516,41.016743,-73.8516,41.08284,-73.771573,41.08284,-73.771573,41.016743,Polygon
7ffbe5f2df7fa020,50,"Freehold, NJ",city,-74.319578,40.23751,-74.319578,40.29553,-74.238132,40.29553,-74.238132,40.23751,Polygon
014983333a17f250,50,"Glastonbury, CT",city,-72.647167,41.633573,-72.647167,41.740005,-72.448097,41.740005,-72.448097,41.633573,Polygon
01448c9d3cdcbe70,49,"Plainsboro, NJ",city,-74.630416,40.299558,-74.630416,40.365216,-74.565011,40.365216,-74.565011,40.299558,Polygon
53c4c0f31bd9e72b,49,"Edgewater, NJ",city,-73.994474,40.800683,-73.994474,40.848296,-73.96229,40.848296,-73.96229,40.800683,Polygon
00730bdb61ac122f,49,"Clifton Park, NY",city,-73.866843,42.794375,-73.866843,42.918113,-73.76885,42.918113,-73.76885,42.794375,Polygon
00d52fb84a327694,49,"Mercerville, NJ",city,-74.752772,40.184949,-74.752772,40.270908,-74.655192,40.270908,-74.655192,40.184949,Polygon
b2739f396d871412,49,"Elmwood Park, NJ",city,-74.133676,40.887088,-74.133676,40.924507,-74.102081,40.924507,-74.102081,40.887088,Polygon
c8cc2f5f5fe306fa,49,"Maplewood, NJ",city,-74.292588,40.71336,-74.292588,40.76061,-74.243371,40.76061,-74.243371,40.71336,Polygon
7faa457accf27bcf,49,"Spring Valley, NY",city,-74.06664,41.100326,-74.06664,41.13308,-74.018892,41.13308,-74.018892,41.100326,Polygon
4eaabc683e109220,48,"Drexel Hill, PA",city,-75.331497,39.911076,-75.331497,39.964566,-75.282044,39.964566,-75.282044,39.911076,Polygon
